datetime,temperature
2021-10-19T20:15:00.000Z,11.9555
2021-10-20T00:15:00.000Z,12.342
2021-10-20T04:15:00.000Z,12.4785
2021-10-20T08:15:00.000Z,12.7195
2021-10-20T12:15:00.000Z,13.8265
2021-10-20T16:15:00.000Z,13.325
2021-10-20T20:15:00.000Z,12.676
2021-10-21T00:15:00.000Z,12.607
2021-10-21T04:15:00.000Z,12.3315
2021-10-21T08:15:00.000Z,12.624
2021-10-21T12:15:00.000Z,12.9445
2021-10-21T16:15:00.000Z,12.725
2021-10-21T20:15:00.000Z,12.361
2021-10-22T00:15:00.000Z,11.6335
2021-10-22T04:15:02.000Z,11.6185
2021-10-22T08:15:00.000Z,11.4265
2021-10-22T12:15:00.000Z,12.1605
2021-10-22T16:15:00.000Z,12.314
2021-10-22T20:15:00.000Z,11.4565
2021-10-23T00:15:00.000Z,11.202
2021-10-23T04:15:00.000Z,11.4065
2021-10-23T08:15:00.000Z,11.521
2021-10-23T12:15:00.000Z,12.4925
2021-10-23T16:15:00.000Z,12.21
2021-10-23T20:15:00.000Z,10.812
2021-10-24T00:15:00.000Z,9.782
2021-10-24T04:15:00.000Z,10.731
2021-10-24T08:15:00.000Z,11.139
2021-10-24T12:15:00.000Z,12.037
2021-10-24T16:15:00.000Z,12.5045
2021-10-24T20:15:00.000Z,11.819
2021-10-25T00:15:00.000Z,11.376
2021-10-25T04:15:00.000Z,11.155
2021-10-25T08:15:00.000Z,11.492
2021-10-25T12:15:00.000Z,12.191
2021-10-25T16:15:00.000Z,12.382
2021-10-25T20:15:00.000Z,12.148
2021-10-26T00:15:00.000Z,11.1975
2021-10-26T04:15:00.000Z,11.4435
2021-10-26T08:15:00.000Z,11.616
2021-10-26T12:15:00.000Z,12.671
2021-10-26T16:15:00.000Z,13.3595
2021-10-26T20:15:00.000Z,11.805
2021-10-27T00:15:00.000Z,11.1055
2021-10-27T04:15:00.000Z,11.736
2021-10-27T08:15:00.000Z,12.4655
2021-10-27T12:15:00.000Z,12.829
2021-10-27T16:15:00.000Z,13.33
2021-10-27T20:15:00.000Z,12.696
2021-10-28T00:15:00.000Z,12.0045
2021-10-28T04:15:00.000Z,12.2735
2021-10-28T08:15:00.000Z,12.362
2021-10-28T12:15:00.000Z,13.1085
2021-10-28T16:15:00.000Z,13.6825
2021-10-28T20:15:00.000Z,13.041
2021-10-29T00:15:00.000Z,12.062
2021-10-29T04:15:00.000Z,12.198
2021-10-29T08:15:00.000Z,12.633
2021-10-29T12:15:00.000Z,13.22
2021-10-29T16:15:03.000Z,12.7945
2021-10-29T20:15:00.000Z,12.071
2021-10-30T00:15:01.000Z,11.623
2021-10-30T04:15:00.000Z,11.6175
2021-10-30T08:15:00.000Z,11.99
2021-10-30T12:15:00.000Z,12.3165
2021-10-30T16:15:00.000Z,12.772
2021-10-30T20:15:00.000Z,11.6465
2021-10-31T00:15:00.000Z,11.1615
2021-10-31T04:15:00.000Z,10.5245
2021-10-31T08:15:00.000Z,10.7055
2021-10-31T12:15:00.000Z,11.8285
2021-10-31T16:15:00.000Z,12.2755
2021-10-31T20:15:00.000Z,11.1485
2021-11-01T00:15:00.000Z,10.8085
2021-11-01T04:15:00.000Z,10.476
2021-11-01T08:15:00.000Z,10.6135
2021-11-01T12:15:00.000Z,10.6945
2021-11-01T16:15:00.000Z,11.356
2021-11-01T20:15:00.000Z,10.694
2021-11-02T00:15:00.000Z,10.305
2021-11-02T04:15:00.000Z,10.026
2021-11-02T08:15:00.000Z,9.944
2021-11-02T12:15:00.000Z,10.565
2021-11-02T16:15:00.000Z,11.6695
2021-11-02T20:15:00.000Z,10.727
2021-11-03T00:15:00.000Z,10.037
2021-11-03T04:15:00.000Z,9.4275
2021-11-03T08:16:55.000Z,9.3865
2021-11-03T08:17:24.000Z,9.3865
2021-11-03T08:18:05.000Z,9.3865
2021-11-03T08:18:25.000Z,9.3865
2021-11-03T12:15:00.000Z,10.449
2021-11-03T16:15:00.000Z,11.443
2021-11-03T20:15:00.000Z,10.834
2021-11-04T00:15:00.000Z,10.28
2021-11-04T04:15:01.000Z,9.7475
2021-11-04T08:15:00.000Z,9.8305
2021-11-04T12:15:00.000Z,10.3305
2021-11-04T16:15:00.000Z,11.439
2021-11-04T20:15:01.000Z,11.1945
2021-11-05T00:15:00.000Z,10.541
2021-11-05T04:15:01.000Z,10.0735
2021-11-05T08:15:00.000Z,9.195
2021-11-05T12:15:00.000Z,10.015
2021-11-05T16:15:19.000Z,10.9775
2021-11-05T20:15:00.000Z,10.8335
2021-11-06T00:15:00.000Z,9.941
2021-11-06T04:15:00.000Z,9.208
2021-11-06T08:15:00.000Z,9.0575
2021-11-06T12:15:00.000Z,9.7885
2021-11-06T16:15:00.000Z,10.3585
2021-11-06T20:15:00.000Z,9.4555
2021-11-07T00:15:00.000Z,9.1995
2021-11-07T04:15:00.000Z,8.928
2021-11-07T08:15:00.000Z,9.2375
2021-11-07T12:15:00.000Z,9.9915
2021-11-07T16:15:00.000Z,9.857
2021-11-07T20:15:00.000Z,9.7235
2021-11-08T00:15:01.000Z,9.636
2021-11-08T04:15:00.000Z,9.372
2021-11-08T08:15:00.000Z,9.274
2021-11-08T12:15:00.000Z,9.636
2021-11-08T16:15:00.000Z,10.558
2021-11-08T20:15:00.000Z,10.1815
2021-11-09T00:15:00.000Z,10.014
2021-11-09T04:15:00.000Z,9.3685
2021-11-09T08:15:00.000Z,9.587
2021-11-09T12:15:00.000Z,11.041
2021-11-09T16:15:00.000Z,11.875
2021-11-09T20:15:00.000Z,11.5095
2021-11-10T00:15:00.000Z,10.945
2021-11-10T04:15:00.000Z,10.2265
2021-11-10T08:15:00.000Z,10.039
2021-11-10T12:15:00.000Z,10.809
2021-11-10T16:15:00.000Z,11.209
2021-11-10T20:15:00.000Z,10.264
2021-11-11T00:15:00.000Z,9.4705
2021-11-11T04:15:00.000Z,8.583
2021-11-11T08:15:00.000Z,8.731
2021-11-11T12:15:00.000Z,9.401
2021-11-11T16:15:00.000Z,9.736
2021-11-11T20:15:00.000Z,9.4485
2021-11-12T00:15:00.000Z,9.039
2021-11-12T04:15:00.000Z,8.546
2021-11-12T08:15:00.000Z,9.4675
2021-11-12T12:15:04.000Z,10.082
2021-11-12T16:15:00.000Z,10.943
2021-11-12T20:15:00.000Z,10.2175
2021-11-13T00:15:00.000Z,9.9555
2021-11-13T04:15:01.000Z,9.2195
2021-11-13T08:15:00.000Z,9.816
2021-11-13T12:15:00.000Z,10.004
2021-11-13T16:15:00.000Z,10.261
2021-11-13T20:15:00.000Z,9.811
2021-11-14T00:15:00.000Z,9.005
2021-11-14T04:15:00.000Z,8.548
2021-11-14T08:15:00.000Z,8.945
2021-11-14T12:15:00.000Z,9.575
2021-11-14T16:15:01.000Z,9.2255
2021-11-14T20:15:00.000Z,8.907
2021-11-15T00:15:00.000Z,8.2525
2021-11-15T04:15:00.000Z,7.807
2021-11-15T08:15:00.000Z,7.7665
2021-11-15T12:15:00.000Z,8.3405
2021-11-15T16:15:00.000Z,8.6435
2021-11-15T20:15:00.000Z,7.95
2021-11-16T00:15:00.000Z,7.788
2021-11-16T04:15:00.000Z,7.217
2021-11-16T08:15:00.000Z,7.605
2021-11-16T12:15:00.000Z,8.003
2021-11-16T16:15:00.000Z,8.0805
2021-11-16T20:15:00.000Z,7.6055
2021-11-17T00:15:00.000Z,7.1605
2021-11-17T04:15:00.000Z,6.6005
2021-11-17T08:15:00.000Z,6.862
2021-11-17T12:15:00.000Z,7.348
2021-11-17T16:15:00.000Z,7.5355
2021-11-17T20:15:01.000Z,6.798
2021-11-18T00:15:00.000Z,6.915
2021-11-18T04:15:00.000Z,6.9
2021-11-18T08:15:00.000Z,7.2005
2021-11-18T12:15:00.000Z,8.0175
2021-11-18T16:15:00.000Z,8.947
2021-11-18T20:15:00.000Z,9.3115
2021-11-19T00:15:00.000Z,8.763
2021-11-19T04:15:00.000Z,8.6095
2021-11-19T08:15:00.000Z,8.401
2021-11-19T12:15:00.000Z,8.975
2021-11-19T16:15:00.000Z,8.9855
2021-11-19T20:15:00.000Z,8.6335
2021-11-20T00:15:00.000Z,8.007
2021-11-20T04:15:00.000Z,7.6
2021-11-20T08:15:00.000Z,7.24
2021-11-20T12:15:00.000Z,7.6235
2021-11-20T16:15:00.000Z,7.5745
2021-11-20T20:15:00.000Z,7.213
2021-11-21T00:15:00.000Z,6.789
2021-11-21T04:15:00.000Z,6.1875
2021-11-21T08:15:00.000Z,6.6195
2021-11-21T12:15:00.000Z,7.2475
2021-11-21T16:15:00.000Z,7.388
2021-11-21T20:15:00.000Z,6.7785
2021-11-22T00:15:00.000Z,6.5485
2021-11-22T04:15:00.000Z,5.746
2021-11-22T08:15:01.000Z,5.915
2021-11-22T12:15:00.000Z,6.465
2021-11-22T16:15:00.000Z,6.8615
2021-11-22T20:15:00.000Z,6.4115
2021-11-23T00:15:00.000Z,5.945
2021-11-23T04:15:00.000Z,5.8135
2021-11-23T08:15:00.000Z,6.0655
2021-11-23T12:15:00.000Z,7.191
2021-11-23T16:15:02.000Z,7.8465
2021-11-23T20:15:00.000Z,7.514
2021-11-24T00:15:00.000Z,7.1615
2021-11-24T04:15:00.000Z,6.5815
2021-11-24T08:15:00.000Z,6.779
2021-11-24T12:15:00.000Z,7.5345
2021-11-24T16:15:00.000Z,7.6865
2021-11-24T20:15:00.000Z,7.651
2021-11-25T00:15:00.000Z,7.92
2021-11-25T04:15:01.000Z,6.8715
2021-11-25T08:15:00.000Z,8.0045
2021-11-25T12:15:00.000Z,8.129
2021-11-25T16:15:00.000Z,8.51
2021-11-25T20:15:00.000Z,7.906
2021-11-26T00:15:00.000Z,7.53
2021-11-26T04:15:00.000Z,7.016
2021-11-26T08:15:00.000Z,7.157
2021-11-26T12:15:00.000Z,7.681
2021-11-26T16:15:00.000Z,7.533
2021-11-26T20:15:00.000Z,7.964
2021-11-27T00:15:00.000Z,6.725
2021-11-27T04:15:00.000Z,6.6385
2021-11-27T08:15:00.000Z,6.961
2021-11-27T12:15:00.000Z,6.6135
2021-11-27T16:15:00.000Z,7.1845
2021-11-27T20:15:01.000Z,6.991
2021-11-28T00:15:00.000Z,7.2085
2021-11-28T04:15:00.000Z,6.8475
2021-11-28T08:15:00.000Z,6.8395
2021-11-28T12:15:00.000Z,6.861
2021-11-28T16:15:00.000Z,6.927
2021-11-28T20:15:00.000Z,6.9555
2021-11-29T00:15:00.000Z,6.2875
2021-11-29T04:15:00.000Z,5.878
2021-11-29T08:15:00.000Z,5.4435
2021-11-29T12:15:00.000Z,6.717
2021-11-29T16:15:00.000Z,8.2205
2021-11-29T20:15:00.000Z,8.0455
2021-11-30T00:15:00.000Z,6.103
2021-11-30T04:15:00.000Z,6.133
2021-11-30T08:15:00.000Z,6.5575
2021-11-30T12:15:00.000Z,7.309
2021-11-30T16:15:00.000Z,8.127
2021-11-30T20:15:00.000Z,7.771
2021-12-01T00:15:00.000Z,6.9185
2021-12-01T04:15:00.000Z,7.2615
2021-12-01T08:15:00.000Z,7.6165
2021-12-01T12:15:00.000Z,8.1145
2021-12-01T16:15:01.000Z,7.3325
2021-12-01T20:15:00.000Z,6.6295
2021-12-02T00:15:00.000Z,5.9325
2021-12-02T04:15:00.000Z,5.7775
2021-12-02T08:15:00.000Z,6.0605
2021-12-02T12:15:00.000Z,6.1545
2021-12-02T16:15:00.000Z,7.2935
2021-12-02T20:15:00.000Z,6.579
2021-12-03T00:15:00.000Z,6.4265
2021-12-03T04:15:00.000Z,6.3505
2021-12-03T08:15:00.000Z,5.827
2021-12-03T12:15:00.000Z,5.975
2021-12-03T16:15:00.000Z,5.8235
2021-12-03T20:15:00.000Z,5.2435
2021-12-04T00:15:00.000Z,5.1
2021-12-04T04:15:00.000Z,4.2695
2021-12-04T08:15:28.000Z,5.1885
2021-12-04T12:15:00.000Z,5.99
2021-12-04T16:15:20.000Z,6.2575
2021-12-04T20:15:00.000Z,5.483
2021-12-05T00:15:00.000Z,4.9005
2021-12-05T04:15:00.000Z,4.5005
2021-12-05T08:15:00.000Z,4.812
2021-12-05T12:15:00.000Z,5.2475
2021-12-05T16:15:00.000Z,5.44
2021-12-05T20:15:00.000Z,4.901
2021-12-06T00:15:00.000Z,4.7215
2021-12-06T04:15:00.000Z,4.721
2021-12-06T08:15:04.000Z,4.9555
2021-12-06T12:15:00.000Z,5.723
2021-12-06T16:15:00.000Z,5.809
2021-12-06T20:15:00.000Z,5.5845
2021-12-07T00:15:00.000Z,5.3045
2021-12-07T04:15:00.000Z,5.08
2021-12-07T08:15:00.000Z,4.822
2021-12-07T12:15:00.000Z,5.6895
2021-12-07T16:15:00.000Z,5.1975
2021-12-07T20:15:00.000Z,5.012
2021-12-08T00:15:00.000Z,4.556
2021-12-08T04:15:00.000Z,4.558
2021-12-08T08:15:01.000Z,4.4795
2021-12-08T12:15:00.000Z,5.7085
2021-12-08T16:15:00.000Z,6.4065
2021-12-08T20:15:00.000Z,6.322
2021-12-09T00:15:00.000Z,6.04
2021-12-09T04:15:00.000Z,5.769
2021-12-09T08:15:00.000Z,5.5345
2021-12-09T12:15:00.000Z,6.2725
2021-12-09T16:15:00.000Z,6.475
2021-12-09T20:15:01.000Z,5.454
2021-12-10T00:15:00.000Z,4.981
2021-12-10T04:15:00.000Z,4.545
2021-12-10T08:15:00.000Z,4.546
2021-12-10T12:15:00.000Z,5.019
2021-12-10T16:15:00.000Z,5.3465
2021-12-10T20:15:00.000Z,4.9435
2021-12-11T00:15:00.000Z,4.173
2021-12-11T04:15:00.000Z,4.3275
2021-12-11T08:15:00.000Z,5.126
2021-12-11T12:15:00.000Z,5.3615
2021-12-11T16:15:00.000Z,5.7925
2021-12-11T20:15:00.000Z,5.5445
2021-12-12T00:15:00.000Z,5.685
2021-12-12T04:15:00.000Z,5.6335
2021-12-12T08:15:00.000Z,5.3115
2021-12-12T12:15:00.000Z,5.6285
2021-12-12T16:15:00.000Z,6.0705
2021-12-12T20:15:00.000Z,5.8425
2021-12-13T00:15:00.000Z,5.703
2021-12-13T04:15:00.000Z,5.513
2021-12-13T08:15:00.000Z,5.4685
2021-12-13T12:15:00.000Z,5.963
2021-12-13T16:15:00.000Z,5.8105
2021-12-13T20:15:00.000Z,5.317
2021-12-14T00:15:00.000Z,5.118
2021-12-14T04:15:00.000Z,5.6065
2021-12-14T08:15:00.000Z,5.314
2021-12-14T12:15:00.000Z,6.5025
2021-12-14T16:15:00.000Z,6.709
2021-12-14T20:15:00.000Z,6.121
2021-12-15T00:15:00.000Z,5.8145
2021-12-15T04:15:00.000Z,6.584
2021-12-15T08:15:00.000Z,6.682
2021-12-15T12:15:00.000Z,6.8225
2021-12-15T16:15:00.000Z,6.5125
2021-12-15T20:15:01.000Z,6.116
2021-12-16T00:15:00.000Z,6.3465
2021-12-16T04:15:00.000Z,6.808
2021-12-16T08:15:00.000Z,6.566
2021-12-16T12:15:00.000Z,6.325
2021-12-16T16:15:00.000Z,6.2735
2021-12-16T20:15:00.000Z,6.094
2021-12-17T00:15:00.000Z,5.657
2021-12-17T04:15:00.000Z,5.151
2021-12-17T08:15:00.000Z,4.9335
2021-12-17T12:15:00.000Z,5.901
2021-12-17T16:15:00.000Z,5.915
2021-12-17T20:15:00.000Z,5.3245
2021-12-18T00:15:00.000Z,5.4475
2021-12-18T04:15:00.000Z,5.0995
2021-12-18T08:15:00.000Z,5.1495
2021-12-18T12:15:00.000Z,6.118
2021-12-18T16:15:00.000Z,5.6175
2021-12-18T20:15:00.000Z,5.13
2021-12-19T00:15:00.000Z,4.974
2021-12-19T04:15:00.000Z,4.841
2021-12-19T08:15:00.000Z,5.2835
2021-12-19T12:15:00.000Z,5.215
2021-12-19T16:15:00.000Z,5.1035
2021-12-19T20:15:00.000Z,4.0395
2021-12-20T00:15:00.000Z,4.255
2021-12-20T04:15:00.000Z,3.715
2021-12-20T08:15:00.000Z,4.146
2021-12-20T12:15:00.000Z,4.1615
2021-12-20T16:15:00.000Z,4.636
2021-12-20T20:15:00.000Z,3.9725
2021-12-21T00:15:00.000Z,3.459
2021-12-21T04:15:00.000Z,2.8535
2021-12-21T08:15:00.000Z,3.509
2021-12-21T12:15:00.000Z,3.638
2021-12-21T16:15:00.000Z,3.955
2021-12-21T20:15:00.000Z,3.256
2021-12-22T00:15:00.000Z,3.0635
2021-12-22T04:15:19.000Z,2.8335
2021-12-22T08:15:00.000Z,3.0985
2021-12-22T12:15:00.000Z,4.0855
2021-12-22T16:15:00.000Z,4.5035
2021-12-22T20:15:00.000Z,4.3085
2021-12-23T00:15:06.000Z,4.455
2021-12-23T04:15:00.000Z,4.115
2021-12-23T08:15:00.000Z,4.771
2021-12-23T12:15:00.000Z,5.3095
2021-12-23T16:15:00.000Z,5.687
2021-12-23T20:15:00.000Z,4.888
2021-12-24T00:15:00.000Z,4.546
2021-12-24T04:15:00.000Z,4.0895
2021-12-24T08:15:00.000Z,4.4525
2021-12-24T12:15:00.000Z,4.3615
2021-12-24T16:15:00.000Z,4.7405
2021-12-24T20:15:00.000Z,4.3595
2021-12-25T00:15:00.000Z,4.035
2021-12-25T04:15:00.000Z,3.588
2021-12-25T08:15:00.000Z,4.036
2021-12-25T12:15:00.000Z,4.3175
2021-12-25T16:15:00.000Z,4.609
2021-12-25T20:15:00.000Z,3.9225
2021-12-26T00:15:00.000Z,3.2435
2021-12-26T04:15:00.000Z,2.854
2021-12-26T08:15:00.000Z,3.4285
2021-12-26T12:15:00.000Z,3.728
2021-12-26T16:15:00.000Z,4.496
2021-12-26T20:15:00.000Z,3.5125
2021-12-27T00:15:00.000Z,2.61
2021-12-27T04:15:00.000Z,2.014
2021-12-27T08:15:00.000Z,2.339
2021-12-27T12:15:00.000Z,2.5865
2021-12-27T16:15:00.000Z,2.753
2021-12-27T20:15:00.000Z,2.6245
2021-12-28T00:15:00.000Z,2.6235
2021-12-28T04:15:00.000Z,2.4895
2021-12-28T08:15:00.000Z,2.8565
2021-12-28T12:15:00.000Z,3.9705
2021-12-28T16:15:00.000Z,4.019
2021-12-28T20:15:00.000Z,3.9315
2021-12-29T00:15:00.000Z,4.293
2021-12-29T04:15:00.000Z,3.7905
2021-12-29T08:15:00.000Z,3.728
2021-12-29T12:15:01.000Z,3.806
2021-12-29T16:15:00.000Z,4.563
2021-12-29T20:15:00.000Z,3.809
2021-12-30T00:15:00.000Z,3.94
2021-12-30T04:15:00.000Z,4.5625
2021-12-30T08:15:00.000Z,5.6805
2021-12-30T12:15:00.000Z,5.6515
2021-12-30T16:15:00.000Z,5.749
2021-12-30T20:15:00.000Z,5.0115
2021-12-31T00:15:00.000Z,4.9655
2021-12-31T04:15:00.000Z,5.013
2021-12-31T08:15:00.000Z,4.938
2021-12-31T12:15:00.000Z,5.5815
2021-12-31T16:15:00.000Z,5.1685
2021-12-31T20:15:00.000Z,4.3955
2022-01-01T00:15:00.000Z,4.5525
2022-01-01T04:15:00.000Z,4.8375
2022-01-01T08:15:00.000Z,4.888
2022-01-01T12:15:00.000Z,4.7165
2022-01-01T16:15:00.000Z,5.244
2022-01-01T20:15:00.000Z,4.7235
2022-01-02T00:15:00.000Z,4.8175
2022-01-02T04:15:00.000Z,4.835
2022-01-02T08:15:00.000Z,5.4025
2022-01-02T12:15:00.000Z,5.438
2022-01-02T16:15:00.000Z,5.3825
2022-01-02T20:15:00.000Z,4.907
2022-01-03T00:15:00.000Z,4.769
2022-01-03T04:15:00.000Z,4.8865
2022-01-03T08:15:00.000Z,5.2435
2022-01-03T12:15:00.000Z,5.5355
2022-01-03T16:15:00.000Z,5.169
2022-01-03T20:15:00.000Z,4.32
2022-01-04T00:15:00.000Z,4.1095
2022-01-04T04:15:00.000Z,4.0575
2022-01-04T08:15:00.000Z,4.3785
2022-01-04T12:15:00.000Z,4.485
2022-01-04T16:15:00.000Z,4.2705
2022-01-04T20:15:00.000Z,4.0605
2022-01-05T00:15:00.000Z,4.0935
2022-01-05T04:15:00.000Z,3.9855
2022-01-05T08:15:00.000Z,3.921
2022-01-05T12:15:00.000Z,4.2915
2022-01-05T16:15:00.000Z,4.1305
2022-01-05T20:15:00.000Z,4.069
2022-01-06T00:15:00.000Z,4.2775
2022-01-06T04:15:00.000Z,3.43
2022-01-06T08:15:00.000Z,3.083
2022-01-06T12:15:12.000Z,3.597
2022-01-06T16:15:00.000Z,4.1905
2022-01-06T20:15:00.000Z,3.557
2022-01-07T00:15:00.000Z,3.5685
2022-01-07T04:15:00.000Z,4.0225
2022-01-07T08:15:00.000Z,4.1825
2022-01-07T12:15:00.000Z,4.579
2022-01-07T16:15:00.000Z,5.122
2022-01-07T20:15:00.000Z,4.389
2022-01-08T00:15:00.000Z,4.251
2022-01-08T04:15:00.000Z,4.659
2022-01-08T08:15:00.000Z,4.8985
2022-01-08T12:15:00.000Z,5.828
2022-01-08T16:15:00.000Z,5.859
2022-01-08T20:15:00.000Z,5.49
2022-01-09T00:15:00.000Z,5.663
2022-01-09T04:15:00.000Z,4.8205
2022-01-09T08:15:00.000Z,4.9465
2022-01-09T12:15:00.000Z,5.291
2022-01-09T16:15:00.000Z,5.67
2022-01-09T20:15:00.000Z,5.0725
2022-01-10T00:15:00.000Z,5.2195
2022-01-10T04:15:00.000Z,4.477
2022-01-10T08:15:00.000Z,4.767
2022-01-10T12:15:00.000Z,5.3165
2022-01-10T16:15:00.000Z,5.256
2022-01-10T20:15:00.000Z,4.6115
2022-01-11T00:15:00.000Z,4.7475
2022-01-11T04:15:00.000Z,4.529
2022-01-11T08:15:00.000Z,4.5435
2022-01-11T12:15:00.000Z,4.707
2022-01-11T16:15:00.000Z,4.6565
2022-01-11T20:15:00.000Z,4.388
2022-01-12T00:15:00.000Z,4.2895
2022-01-12T04:15:00.000Z,4.4075
2022-01-12T08:15:00.000Z,3.902
2022-01-12T12:15:00.000Z,4.9165
2022-01-12T16:15:00.000Z,5.974
2022-01-12T20:15:01.000Z,5.398
2022-01-13T00:15:00.000Z,5.3365
2022-01-13T04:15:00.000Z,4.627
2022-01-13T08:15:00.000Z,4.806
2022-01-13T12:15:00.000Z,5.6895
2022-01-13T16:15:00.000Z,6.574
2022-01-13T20:15:00.000Z,6.3365
2022-01-14T00:15:00.000Z,6.18
2022-01-14T04:15:00.000Z,6.1385
2022-01-14T08:15:00.000Z,6.4865
2022-01-14T12:15:00.000Z,6.563
2022-01-14T16:15:00.000Z,6.858
2022-01-14T20:15:00.000Z,6.2225
2022-01-15T00:15:02.000Z,5.736
2022-01-15T04:15:00.000Z,5.4005
2022-01-15T08:15:00.000Z,5.2715
2022-01-15T12:15:00.000Z,4.945
2022-01-15T16:15:00.000Z,5.4505
2022-01-15T20:15:00.000Z,4.4035
2022-01-16T00:15:00.000Z,4.072
2022-01-16T04:15:00.000Z,4.182
2022-01-16T08:15:00.000Z,4.832
2022-01-16T12:15:01.000Z,5.5935
2022-01-16T16:15:00.000Z,5.521
2022-01-16T20:15:00.000Z,5.282
2022-01-17T00:15:00.000Z,5.656
2022-01-17T04:15:00.000Z,5.7685
2022-01-17T08:15:00.000Z,6.4355
2022-01-17T12:15:00.000Z,6.898
2022-01-17T16:15:00.000Z,7.177
2022-01-17T20:15:00.000Z,5.802
2022-01-18T00:15:00.000Z,5.331
2022-01-18T04:15:00.000Z,4.836
2022-01-18T08:15:00.000Z,4.9055
2022-01-18T12:15:00.000Z,4.883
2022-01-18T16:15:00.000Z,5.755
2022-01-18T20:15:00.000Z,5.1255
2022-01-19T00:15:00.000Z,4.8865
2022-01-19T04:15:00.000Z,4.493
2022-01-19T08:15:00.000Z,4.2565
2022-01-19T12:15:00.000Z,4.841
2022-01-19T16:15:00.000Z,6.1615
2022-01-19T20:15:00.000Z,5.649
2022-01-20T00:15:00.000Z,4.9775
2022-01-20T04:15:00.000Z,4.435
2022-01-20T08:15:00.000Z,4.359
2022-01-20T12:15:00.000Z,5.2325
2022-01-20T16:15:00.000Z,5.746
2022-01-20T20:15:00.000Z,5.5515
2022-01-21T00:15:00.000Z,6.138
2022-01-21T04:15:00.000Z,4.89
2022-01-21T08:15:00.000Z,4.139
2022-01-21T12:15:00.000Z,4.567
2022-01-21T16:15:00.000Z,5.1925
2022-01-21T20:15:00.000Z,4.9965
2022-01-22T00:15:00.000Z,5.6995
2022-01-22T04:15:00.000Z,5.6185
2022-01-22T08:15:00.000Z,5.539
2022-01-22T12:15:00.000Z,5.5115
2022-01-22T16:15:00.000Z,6.28
2022-01-22T20:15:00.000Z,6.0795
2022-01-23T00:15:00.000Z,6.118
2022-01-23T04:15:00.000Z,5.9795
2022-01-23T08:15:00.000Z,5.437
2022-01-23T12:15:00.000Z,6.0975
2022-01-23T16:15:00.000Z,6.3945
2022-01-23T20:15:09.000Z,5.699
2022-01-24T00:15:00.000Z,5.3985
2022-01-24T04:15:00.000Z,5.1675
2022-01-24T08:15:00.000Z,4.5345
2022-01-24T12:15:00.000Z,5.51
2022-01-24T16:15:00.000Z,6.274
2022-01-24T20:15:00.000Z,5.6975
2022-01-25T00:15:00.000Z,5.184
2022-01-25T04:15:00.000Z,4.748
2022-01-25T08:15:00.000Z,4.5865
2022-01-25T12:15:00.000Z,4.912
2022-01-25T16:15:00.000Z,5.157
2022-01-25T20:15:00.000Z,4.334
2022-01-26T00:15:00.000Z,5.3375
2022-01-26T04:15:00.000Z,4.846
2022-01-26T08:15:00.000Z,4.727
2022-01-26T12:15:00.000Z,5.148
2022-01-26T16:15:00.000Z,5.822
2022-01-26T20:15:00.000Z,5.6845
2022-01-27T00:15:00.000Z,5.466
2022-01-27T04:15:00.000Z,5.177
2022-01-27T08:15:00.000Z,5.3455
2022-01-27T12:15:00.000Z,5.415
2022-01-27T16:15:00.000Z,6.096
2022-01-27T20:15:00.000Z,5.9865
2022-01-28T00:15:00.000Z,5.9165
2022-01-28T04:15:00.000Z,5.2875
2022-01-28T08:15:00.000Z,5.574
2022-01-28T12:15:00.000Z,5.579
2022-01-28T16:15:00.000Z,6.13
2022-01-28T20:15:00.000Z,5.919
2022-01-29T00:15:04.000Z,6.5625
2022-01-29T04:15:00.000Z,6.1915
2022-01-29T08:15:00.000Z,7.0775
2022-01-29T12:15:00.000Z,6.9405
2022-01-29T16:15:00.000Z,7.0735
2022-01-29T20:15:00.000Z,6.45
2022-01-30T00:15:00.000Z,5.448
2022-01-30T04:15:00.000Z,5.2625
2022-01-30T08:15:00.000Z,5.354
2022-01-30T12:15:00.000Z,5.782
2022-01-30T16:15:00.000Z,6.0175
2022-01-30T20:15:02.000Z,5.0995
2022-01-31T00:15:00.000Z,4.938
2022-01-31T04:15:00.000Z,4.805
2022-01-31T08:15:00.000Z,4.8305
2022-01-31T12:15:00.000Z,5.521
2022-01-31T16:15:00.000Z,5.5945
2022-01-31T20:15:00.000Z,5.763
2022-02-01T00:15:00.000Z,5.376
2022-02-01T04:15:00.000Z,5.484
2022-02-01T08:15:00.000Z,5.5965
2022-02-01T12:15:00.000Z,6.207
2022-02-01T16:15:00.000Z,6.445
2022-02-01T20:15:00.000Z,6.437
2022-02-02T00:15:00.000Z,6.343
2022-02-02T04:15:00.000Z,5.9315
2022-02-02T08:15:00.000Z,5.7085
2022-02-02T12:15:00.000Z,6.1655
2022-02-02T16:15:00.000Z,6.342
2022-02-02T20:15:00.000Z,5.531
2022-02-03T00:15:00.000Z,4.742
2022-02-03T04:15:00.000Z,4.5975
2022-02-03T08:15:00.000Z,4.883
2022-02-03T12:15:00.000Z,5.2425
2022-02-03T16:15:00.000Z,6.1
2022-02-03T20:15:00.000Z,5.655
2022-02-04T00:15:00.000Z,5.6505
2022-02-04T04:15:00.000Z,5.6365
2022-02-04T08:15:00.000Z,6.065
2022-02-04T12:15:00.000Z,6.7455
2022-02-04T16:15:00.000Z,6.476
